timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW
2022-01-01T00:00:00Z,1e-10,16.36783,1e-10,1e-10,2.11893,2.19788,1e-10,0.5183915,1.0,1e-10,1e-10,1e-10,0.0603567728,1e-10,1e-10,1e-10,1e-10,1e-10,0.165,1e-10,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T01:00:00Z,1e-10,16.34314,1e-10,1e-10,2.42896,2.24634,1e-10,0.517157,1.0,1e-10,1e-10,1e-10,0.0638208468,1e-10,1e-10,1e-10,0.0638208468,0.0638208467,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T02:00:00Z,1e-10,15.45224,1e-10,1e-10,2.79072,2.20529,1e-10,0.472612,1.0,1e-10,1e-10,1e-10,0.0629202025,1e-10,1e-10,1e-10,0.0629202025,0.0629202024,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T03:00:00Z,1e-10,14.47086,1e-10,1e-10,2.95563,2.11841,1e-10,0.423543,1.0,1e-10,1e-10,1e-10,0.0592519687,1e-10,1e-10,1e-10,0.0592519687,0.0592519686,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T04:00:00Z,1e-10,13.55655,1e-10,1e-10,2.92501,1.89487,1e-10,0.3778275,1.0,1e-10,1e-10,1e-10,0.0549160554,1e-10,1e-10,1e-10,0.0549160554,0.0549160553,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T05:00:00Z,1e-10,12.61884,1e-10,1e-10,2.96934,1.81061,1e-10,0.330942,1.0,1e-10,1e-10,1e-10,0.0505484168,1e-10,1e-10,1e-10,0.0505484168,0.0505484167,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T06:00:00Z,1e-10,12.18857,1e-10,1e-10,3.06556,1.58621,1e-10,0.3094285,1.0,1e-10,1e-10,1e-10,0.049553111,1e-10,1e-10,1e-10,0.049553111,0.0495531109,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T07:00:00Z,1e-10,11.75198,1e-10,1e-10,3.09529,1.19284,1e-10,0.287599,1.0,1e-10,1e-10,1e-10,0.0487216587,1e-10,1e-10,1e-10,0.0487216587,0.0487216586,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T08:00:00Z,7.09938,11.89941,1e-10,1e-10,2.98771,0.87979,1e-10,0.2949705,1.0,4.1098141565,2.6641969659,0.2664196966,0.0511736237,1e-10,1e-10,1e-10,0.0511736237,0.0511736236,0.165,1.0,1e-10,1,0.0036741484,0.0012308976,1e-10,0.00709938
2022-01-01T09:00:00Z,131.8208,14.63348,1e-10,1e-10,2.5346,0.75974,1e-10,0.431674,1.0,74.4913499161,49.4686261904,4.946862619,0.0888170883,1e-10,1e-10,1e-10,0.0888170883,0.0888170882,0.165,1.0,1e-10,1,0.099838378,0.0223103091,1e-10,0.1318208
2022-01-01T10:00:00Z,318.49188,17.98889,1e-10,1e-10,1.72102,0.48337,1e-10,0.5994445,1.0,173.8873969072,119.5210145621,11.9521014562,0.1572743051,1e-10,1e-10,1e-10,0.1572743051,0.157274305,0.165,1.0,1e-10,1,0.334969316,0.052079625,1e-10,0.31849188
2022-01-01T11:00:00Z,479.39014,20.77423,1e-10,1e-10,0.74802,1e-10,1e-10,0.7387115,1.0,253.9375346316,179.9015909099,17.990159091,0.2412972849,1e-10,1e-10,1e-10,0.2412972849,0.2412972848,0.165,1.0,1e-10,1,0.6213290216,0.0760548021,1e-10,0.47939014
2022-01-01T12:00:00Z,587.8257,22.28394,1e-10,1e-10,1.08641,1e-10,1e-10,0.814197,1.0,305.3842200008,220.5943964716,22.0594396472,0.2840094901,1e-10,1e-10,1e-10,0.2840094901,0.28400949,0.165,1.0,1e-10,1,0.839722422,0.0914631878,1e-10,0.5878257
2022-01-01T13:00:00Z,635.40265,22.90909,1e-10,1e-10,2.20899,1e-10,1e-10,0.8454545,1.0,327.308272347,238.448683161,23.8448683161,0.2823948617,1e-10,1e-10,1e-10,0.2823948617,0.2823948616,0.165,1.0,1e-10,1,0.9425338233,0.0980294856,1e-10,0.63540265
2022-01-01T14:00:00Z,614.18353,23.23114,1e-10,1e-10,3.59018,1e-10,1e-10,0.861557,1.0,316.8138412386,230.4857462393,23.0485746239,0.2638732492,1e-10,1e-10,1e-10,0.2638732492,0.2638732491,0.165,1.0,1e-10,1,0.9284101157,0.0948863824,1e-10,0.61418353
2022-01-01T15:00:00Z,527.4098,22.81924,1e-10,1e-10,4.76364,2.72266,1e-10,0.840962,1.0,275.4820757063,197.9220141688,19.7922014169,0.2260759714,1e-10,1e-10,1e-10,0.2260759714,0.2260759713,0.165,1.0,1e-10,1,0.7781839148,0.0825074355,1e-10,0.5274098
2022-01-01T16:00:00Z,384.07816,21.75308,1e-10,1e-10,4.93121,5.42645,1e-10,0.787654,1.0,205.0483138003,144.1336945682,14.4133694568,0.1778438512,1e-10,1e-10,1e-10,0.1778438512,0.1778438511,0.165,1.0,1e-10,1,0.5307778335,0.0614123822,1e-10,0.38407816
2022-01-01T17:00:00Z,202.34027,20.67804,1e-10,1e-10,3.83138,7.20773,1e-10,0.733902,1.0,110.8680629076,75.9325931863,7.5932593186,0.1264804249,1e-10,1e-10,1e-10,0.1264804249,0.1264804248,0.165,1.0,1e-10,1,0.2605422016,0.0332052077,1e-10,0.20234027
2022-01-01T18:00:00Z,35.51271,18.72415,1e-10,1e-10,2.23517,9.70636,1e-10,0.6362075,1.0,19.9881743236,13.3269178764,1.3326917876,0.0574424649,1e-10,1e-10,1e-10,0.0574424649,0.0574424648,0.165,1.0,1e-10,1,0.0396406057,0.0059864984,1e-10,0.03551271
2022-01-01T19:00:00Z,1e-10,19.34549,1e-10,1e-10,1.0114,9.30774,1e-10,0.6672745,1.0,1e-10,1e-10,1e-10,0.0335304456,1e-10,1e-10,1e-10,0.0335304456,0.0335304455,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T20:00:00Z,1e-10,18.099,1e-10,1e-10,0.6954,9.08203,1e-10,0.60495,1.0,1e-10,1e-10,1e-10,0.0233163622,1e-10,1e-10,1e-10,0.0233163622,0.0233163621,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T21:00:00Z,1e-10,15.98123,1e-10,1e-10,1.43093,8.75763,1e-10,0.4990615,1.0,1e-10,1e-10,1e-10,0.0300734877,1e-10,1e-10,1e-10,0.0300734877,0.0300734876,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T22:00:00Z,1e-10,14.29623,1e-10,1e-10,1.59258,9.16061,1e-10,0.4148115,1.0,1e-10,1e-10,1e-10,0.0229614934,1e-10,1e-10,1e-10,0.0229614934,0.0229614933,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-01T23:00:00Z,1e-10,13.85394,1e-10,1e-10,1.67576,8.077,1e-10,0.392697,1.0,1e-10,1e-10,1e-10,0.0257029368,1e-10,1e-10,1e-10,0.0257029368,0.0257029367,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T00:00:00Z,1e-10,13.82736,1e-10,1e-10,1.88747,6.56158,1e-10,0.391368,1.0,1e-10,1e-10,1e-10,0.0327553593,1e-10,1e-10,1e-10,0.0327553593,0.0327553592,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T01:00:00Z,1e-10,13.44836,1e-10,1e-10,2.26778,4.62094,1e-10,0.372418,1.0,1e-10,1e-10,1e-10,0.0407170596,1e-10,1e-10,1e-10,0.0407170596,0.0407170595,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T02:00:00Z,1e-10,12.336,1e-10,1e-10,2.55827,3.47882,1e-10,0.3168,1.0,1e-10,1e-10,1e-10,0.0411134236,1e-10,1e-10,1e-10,0.0411134236,0.0411134235,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T03:00:00Z,1e-10,11.67227,1e-10,1e-10,2.82378,2.74231,1e-10,0.2836135,1.0,1e-10,1e-10,1e-10,0.0417457465,1e-10,1e-10,1e-10,0.0417457465,0.0417457464,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T04:00:00Z,1e-10,11.04459,1e-10,1e-10,3.03054,2.78946,1e-10,0.2522295,1.0,1e-10,1e-10,1e-10,0.0392428096,1e-10,1e-10,1e-10,0.0392428096,0.0392428095,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T05:00:00Z,1e-10,10.70734,1e-10,1e-10,3.16297,2.47861,1e-10,0.235367,1.0,1e-10,1e-10,1e-10,0.0391159993,1e-10,1e-10,1e-10,0.0391159993,0.0391159992,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T06:00:00Z,1e-10,10.1423,1e-10,1e-10,3.20476,1.72983,1e-10,0.207115,1.0,1e-10,1e-10,1e-10,0.0390274051,1e-10,1e-10,1e-10,0.0390274051,0.039027405,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T07:00:00Z,1e-10,9.92465,1e-10,1e-10,3.21771,1.55173,1e-10,0.1962325,1.0,1e-10,1e-10,1e-10,0.0385844472,1e-10,1e-10,1e-10,0.0385844472,0.0385844471,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T08:00:00Z,6.95708,10.1752,1e-10,1e-10,3.19175,1.19022,1e-10,0.20876,1.0,4.0524669794,2.6107957917,0.2610795792,0.042095097,1e-10,1e-10,1e-10,0.042095097,0.0420950969,0.165,1.0,1e-10,1,0.0025481909,0.001213722,1e-10,0.00695708
2022-01-02T09:00:00Z,130.96698,12.66882,1e-10,1e-10,2.72993,1.64865,1e-10,0.333441,1.0,74.5516500834,49.1482116396,4.914821164,0.0746940039,1e-10,1e-10,1e-10,0.0746940039,0.0746940038,0.165,1.0,1e-10,1,0.0766193556,0.0223283691,1e-10,0.13096698
2022-01-02T10:00:00Z,317.74875,17.0246,1e-10,1e-10,1.90837,1.1723,1e-10,0.55123,1.0,174.134725949,119.2421388446,11.9242138845,0.1482720611,1e-10,1e-10,1e-10,0.1482720611,0.148272061,0.165,1.0,1e-10,1,0.3073083625,0.0521537005,1e-10,0.31774875
2022-01-02T11:00:00Z,479.88028,19.49799,1e-10,1e-10,0.91427,1e-10,1e-10,0.6748995,1.0,255.4565144909,180.0855266199,18.008552662,0.2316095764,1e-10,1e-10,1e-10,0.2316095764,0.2316095763,0.165,1.0,1e-10,1,0.5682372399,0.0765097397,1e-10,0.47988028
2022-01-02T12:00:00Z,589.94446,21.1507,1e-10,1e-10,0.45046,0.24588,1e-10,0.757535,1.0,307.7950687024,221.3895073071,22.1389507307,0.3002166652,1e-10,1e-10,1e-10,0.3002166652,0.3002166651,0.165,1.0,1e-10,1,0.7841001058,0.0921852419,1e-10,0.58994446
2022-01-02T13:00:00Z,637.69525,22.5054,1e-10,1e-10,1.77642,1e-10,1e-10,0.82527,1.0,328.9299280881,239.3090312427,23.9309031243,0.2874649697,1e-10,1e-10,1e-10,0.2874649697,0.2874649696,0.165,1.0,1e-10,1,0.9233512093,0.0985151747,1e-10,0.63769525
2022-01-02T14:00:00Z,615.6065,22.92682,1e-10,1e-10,3.02092,1e-10,1e-10,0.846341,1.0,317.8807814987,231.0197467234,23.1019746723,0.26651243,1e-10,1e-10,1e-10,0.26651243,0.2665124299,0.165,1.0,1e-10,1,0.9141264162,0.0952059331,1e-10,0.6156065
2022-01-02T15:00:00Z,529.67084,22.5864,1e-10,1e-10,3.91794,0.38382,1e-10,0.82932,1.0,276.8418715505,198.7705186731,19.8770518673,0.2351689799,1e-10,1e-10,1e-10,0.2351689799,0.2351689798,0.165,1.0,1e-10,1,0.7707009345,0.0829146971,1e-10,0.52967084
2022-01-02T16:00:00Z,384.50507,21.35193,1e-10,1e-10,4.52674,4.25684,1e-10,0.7675965,1.0,205.5865734637,144.2939018435,14.4293901844,0.1792305252,1e-10,1e-10,1e-10,0.1792305252,0.1792305251,0.165,1.0,1e-10,1,0.5178365954,0.0615735921,1e-10,0.38450507
2022-01-02T17:00:00Z,203.70007,19.90103,1e-10,1e-10,4.10436,6.24026,1e-10,0.6950515,1.0,111.9245352307,76.442887752,7.6442887752,0.1245352427,1e-10,1e-10,1e-10,0.1245352427,0.1245352426,0.165,1.0,1e-10,1,0.2484081528,0.0335216233,1e-10,0.20370007
2022-01-02T18:00:00Z,36.41396,18.51599,1e-10,1e-10,2.50022,8.43674,1e-10,0.6257995,1.0,20.509080237,13.6651315676,1.3665131568,0.0637004024,1e-10,1e-10,1e-10,0.0637004024,0.0637004023,0.165,1.0,1e-10,1,0.0399816585,0.0061425108,1e-10,0.03641396
2022-01-02T19:00:00Z,1e-10,17.23657,1e-10,1e-10,1.15956,8.41013,1e-10,0.5618285,1.0,1e-10,1e-10,1e-10,0.0319995833,1e-10,1e-10,1e-10,0.0319995833,0.0319995832,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T20:00:00Z,1e-10,16.42477,1e-10,1e-10,1.43466,7.90366,1e-10,0.5212385,1.0,1e-10,1e-10,1e-10,0.0346628211,1e-10,1e-10,1e-10,0.0346628211,0.034662821,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T21:00:00Z,1e-10,15.64902,1e-10,1e-10,1.85946,7.30597,1e-10,0.482451,1.0,1e-10,1e-10,1e-10,0.0382159054,1e-10,1e-10,1e-10,0.0382159054,0.0382159053,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T22:00:00Z,1e-10,14.57654,1e-10,1e-10,1.85539,6.99118,1e-10,0.428827,1.0,1e-10,1e-10,1e-10,0.0343762317,1e-10,1e-10,1e-10,0.0343762317,0.0343762316,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-02T23:00:00Z,1e-10,13.9071,1e-10,1e-10,1.95106,6.25424,1e-10,0.395355,1.0,1e-10,1e-10,1e-10,0.0347242017,1e-10,1e-10,1e-10,0.0347242017,0.0347242016,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T00:00:00Z,1e-10,13.04404,1e-10,1e-10,2.06551,4.70041,1e-10,0.352202,1.0,1e-10,1e-10,1e-10,0.0370564589,1e-10,1e-10,1e-10,0.0370564589,0.0370564588,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T01:00:00Z,1e-10,13.02252,1e-10,1e-10,2.20959,3.41769,1e-10,0.351126,1.0,1e-10,1e-10,1e-10,0.0423213676,1e-10,1e-10,1e-10,0.0423213676,0.0423213675,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T02:00:00Z,1e-10,12.71185,1e-10,1e-10,2.38335,2.40961,1e-10,0.3355925,1.0,1e-10,1e-10,1e-10,0.0453807371,1e-10,1e-10,1e-10,0.0453807371,0.045380737,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T03:00:00Z,1e-10,11.99875,1e-10,1e-10,2.58481,1.76566,1e-10,0.2999375,1.0,1e-10,1e-10,1e-10,0.0453407179,1e-10,1e-10,1e-10,0.0453407179,0.0453407178,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T04:00:00Z,1e-10,11.26288,1e-10,1e-10,2.76086,2.24545,1e-10,0.263144,1.0,1e-10,1e-10,1e-10,0.0411029992,1e-10,1e-10,1e-10,0.0411029992,0.0411029991,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T05:00:00Z,1e-10,10.80603,1e-10,1e-10,2.88571,2.86804,1e-10,0.2403015,1.0,1e-10,1e-10,1e-10,0.0371607394,1e-10,1e-10,1e-10,0.0371607394,0.0371607393,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T06:00:00Z,1e-10,10.41184,1e-10,1e-10,2.95501,2.8689,1e-10,0.220592,1.0,1e-10,1e-10,1e-10,0.0354149072,1e-10,1e-10,1e-10,0.0354149072,0.0354149071,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T07:00:00Z,1e-10,9.80884,1e-10,1e-10,3.0654,2.22012,1e-10,0.190442,1.0,1e-10,1e-10,1e-10,0.0351084523,1e-10,1e-10,1e-10,0.0351084523,0.0351084522,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T08:00:00Z,6.7199,10.01892,1e-10,1e-10,3.14796,2.62921,1e-10,0.200946,1.0,3.916600085,2.521788831,0.2521788831,0.0359741823,1e-10,1e-10,1e-10,0.0359741823,0.0359741822,0.165,1.0,1e-10,1,0.0023691898,0.0011730296,1e-10,0.0067199
2022-01-03T09:00:00Z,128.83243,12.37778,1e-10,1e-10,2.73264,3.70804,1e-10,0.318889,1.0,73.4325017129,48.3471752627,4.8347175263,0.0655479571,1e-10,1e-10,1e-10,0.0655479571,0.065547957,0.165,1.0,1e-10,1,0.0720812682,0.0219931819,1e-10,0.12883243
2022-01-03T10:00:00Z,314.31763,17.3049,1e-10,1e-10,1.74904,3.62552,1e-10,0.565245,1.0,172.1411586402,117.9545363366,11.7954536337,0.1442491074,1e-10,1e-10,1e-10,0.1442491074,0.1442491073,0.165,1.0,1e-10,1,0.3117189127,0.0515566231,1e-10,0.31431763
2022-01-03T11:00:00Z,472.81253,20.04279,1e-10,1e-10,0.64822,2.1817,1e-10,0.7021395,1.0,251.3753487653,177.4331995004,17.74331995,0.2356078681,1e-10,1e-10,1e-10,0.2356078681,0.235607868,0.165,1.0,1e-10,1,0.58246531,0.0752874223,1e-10,0.47281253
2022-01-03T12:00:00Z,582.2758,21.8385,1e-10,1e-10,0.64356,2.99683,1e-10,0.791925,1.0,303.2509541944,218.5116756226,21.8511675623,0.2892391085,1e-10,1e-10,1e-10,0.2892391085,0.2892391084,0.165,1.0,1e-10,1,0.8090408979,0.0908242704,1e-10,0.5822758
2022-01-03T13:00:00Z,623.27515,22.66992,1e-10,1e-10,2.04366,2.06427,1e-10,0.833496,1.0,321.8630255929,233.8975746552,23.3897574655,0.2752181376,1e-10,1e-10,1e-10,0.2752181376,0.2752181375,0.165,1.0,1e-10,1,0.9114671356,0.0963986232,1e-10,0.62327515
2022-01-03T14:00:00Z,605.0286,22.93503,1e-10,1e-10,3.31377,2.08524,1e-10,0.8467515,1.0,312.824577781,227.050159367,22.7050159367,0.2557710199,1e-10,1e-10,1e-10,0.2557710199,0.2557710198,0.165,1.0,1e-10,1,0.8988548401,0.0936915899,1e-10,0.6050286
2022-01-03T15:00:00Z,506.66504,22.0416,1e-10,1e-10,4.17942,2.9165,1e-10,0.80208,1.0,266.1500819192,190.1370911684,19.0137091168,0.2158886086,1e-10,1e-10,1e-10,0.2158886086,0.2158886085,0.165,1.0,1e-10,1,0.7130111287,0.0797124846,1e-10,0.50666504
2022-01-03T16:00:00Z,372.58316,21.18552,1e-10,1e-10,4.51649,3.9556,1e-10,0.759276,1.0,199.6301231014,139.8199454629,13.9819945463,0.176477427,1e-10,1e-10,1e-10,0.176477427,0.1764774269,0.165,1.0,1e-10,1,0.4963414858,0.0597896232,1e-10,0.37258316
2022-01-03T17:00:00Z,198.26091,19.92761,1e-10,1e-10,3.49588,5.93509,1e-10,0.6963805,1.0,108.9951165052,74.4017244999,7.44017245,0.1240650502,1e-10,1e-10,1e-10,0.1240650502,0.1240650501,0.165,1.0,1e-10,1,0.2422375018,0.0326442565,1e-10,0.19826091
2022-01-03T18:00:00Z,36.55629,18.16037,1e-10,1e-10,1.79201,8.824,1e-10,0.6080185,1.0,20.6159615333,13.718544,1.3718544,0.0541481805,1e-10,1e-10,1e-10,0.0541481805,0.0541481804,0.165,1.0,1e-10,1,0.0389974841,0.0061745219,1e-10,0.03655629
2022-01-03T19:00:00Z,1e-10,17.46246,1e-10,1e-10,0.91814,8.36252,1e-10,0.573123,1.0,1e-10,1e-10,1e-10,0.0282946836,1e-10,1e-10,1e-10,0.0282946836,0.0282946835,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T20:00:00Z,1e-10,16.23306,1e-10,1e-10,1.70971,7.83121,1e-10,0.511653,1.0,1e-10,1e-10,1e-10,0.0374509941,1e-10,1e-10,1e-10,0.0374509941,0.037450994,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T21:00:00Z,1e-10,15.1998,1e-10,1e-10,2.01358,7.02045,1e-10,0.45999,1.0,1e-10,1e-10,1e-10,0.038554224,1e-10,1e-10,1e-10,0.038554224,0.0385542239,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T22:00:00Z,1e-10,14.32535,1e-10,1e-10,2.04911,6.14551,1e-10,0.4162675,1.0,1e-10,1e-10,1e-10,0.0378542396,1e-10,1e-10,1e-10,0.0378542396,0.0378542395,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-03T23:00:00Z,1e-10,14.45505,1e-10,1e-10,2.17991,5.11298,1e-10,0.4227525,1.0,1e-10,1e-10,1e-10,0.043184605,1e-10,1e-10,1e-10,0.043184605,0.0431846049,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T00:00:00Z,1e-10,13.80206,1e-10,1e-10,2.37328,4.03067,1e-10,0.390103,1.0,1e-10,1e-10,1e-10,0.0452490414,1e-10,1e-10,1e-10,0.0452490414,0.0452490413,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T01:00:00Z,1e-10,13.0434,1e-10,1e-10,2.68089,4.12497,1e-10,0.35217,1.0,1e-10,1e-10,1e-10,0.0430951803,1e-10,1e-10,1e-10,0.0430951803,0.0430951802,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T02:00:00Z,1e-10,12.06204,1e-10,1e-10,2.84563,4.02893,1e-10,0.303102,1.0,1e-10,1e-10,1e-10,0.0391681046,1e-10,1e-10,1e-10,0.0391681046,0.0391681045,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T03:00:00Z,1e-10,11.32364,1e-10,1e-10,2.90389,3.69757,1e-10,0.266182,1.0,1e-10,1e-10,1e-10,0.0368126676,1e-10,1e-10,1e-10,0.0368126676,0.0368126675,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T04:00:00Z,1e-10,10.68457,1e-10,1e-10,3.03635,3.5657,1e-10,0.2342285,1.0,1e-10,1e-10,1e-10,0.0344706488,1e-10,1e-10,1e-10,0.0344706488,0.0344706487,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T05:00:00Z,1e-10,10.41501,1e-10,1e-10,3.18838,3.25311,1e-10,0.2207505,1.0,1e-10,1e-10,1e-10,0.0347553873,1e-10,1e-10,1e-10,0.0347553873,0.0347553872,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T06:00:00Z,1e-10,10.06509,1e-10,1e-10,3.29462,2.76108,1e-10,0.2032545,1.0,1e-10,1e-10,1e-10,0.0351216689,1e-10,1e-10,1e-10,0.0351216689,0.0351216688,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T07:00:00Z,1e-10,10.0708,1e-10,1e-10,3.37888,2.47336,1e-10,0.20354,1.0,1e-10,1e-10,1e-10,0.0364860556,1e-10,1e-10,1e-10,0.0364860556,0.0364860555,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-01-04T08:00:00Z,6.37205,9.79745,1e-10,1e-10,3.39926,2.26031,1e-10,0.1898725,1.0,3.7169418167,2.3912505425,0.2391250543,0.0368265441,1e-10,1e-10,1e-10,0.0368265441,0.036826544,0.165,1.0,1e-10,1,0.0021227504,0.0011132315,1e-10,0.00637205
2022-01-04T09:00:00Z,123.93087,12.11771,1e-10,1e-10,2.86162,2.49692,1e-10,0.3058855,1.0,70.7452763975,46.5077581192,4.6507758119,0.0673187119,1e-10,1e-10,1e-10,0.0673187119,0.0673187118,0.165,1.0,1e-10,1,0.0665113972,0.0211883525,1e-10,0.12393087
2022-01-04T10:00:00Z,304.59354,16.99234,1e-10,1e-10,2.01321,2.07651,1e-10,0.549617,1.0,167.2063843998,114.3053597783,11.4305359778,0.1416767738,1e-10,1e-10,1e-10,0.1416767738,0.1416767737,0.165,1.0,1e-10,1,0.2937233872,0.0500786483,1e-10,0.30459354
2022-01-04T11:00:00Z,465.33368,20.1788,1e-10,1e-10,1.02243,1.02081,1e-10,0.70894,1.0,247.4937699324,174.6265981523,17.4626598152,0.2259157288,1e-10,1e-10,1e-10,0.2259157288,0.2259157287,0.165,1.0,1e-10,1,0.5788041685,0.0741248817,1e-10,0.46533368
2022-01-04T12:00:00Z,572.53595,21.72018,1e-10,1e-10,0.62799,2.01364,1e-10,0.786009,1.0,298.6820853225,214.856584781,21.4856584781,0.2861039812,1e-10,1e-10,1e-10,0.2861039812,0.2861039811,0.165,1.0,1e-10,1,0.7895651346,0.089455885,1e-10,0.57253595
2022-01-04T13:00:00Z,595.0832,22.59271,1e-10,1e-10,1.71707,2.34805,1e-10,0.8296355,1.0,308.491290883,223.3179314113,22.3317931411,0.2712142868,1e-10,1e-10,1e-10,0.2712142868,0.2712142867,0.165,1.0,1e-10,1,0.8662090146,0.0923937618,1e-10,0.5950832
2022-01-04T14:00:00Z,575.72986,22.82492,1e-10,1e-10,3.19334,3.58273,1e-10,0.841246,1.0,298.9049558988,216.0551690703,21.605516907,0.2445564498,1e-10,1e-10,1e-10,0.2445564498,0.2445564497,0.165,1.0,1e-10,1,0.8497661926,0.0895226352,1e-10,0.57572986
2022-01-04T15:00:00Z,496.08713,22.1384,1e-10,1e-10,4.41236,5.22519,1e-10,0.80692,1.0,260.8348805166,186.1675000594,18.6167500059,0.2055121534,1e-10,1e-10,1e-10,0.2055121534,0.2055121533,0.165,1.0,1e-10,1,0.7023379285,0.0781205711,1e-10,0.49608713
2022-01-04T16:00:00Z,333.33893,21.02795,1e-10,1e-10,4.75793,6.06476,1e-10,0.7513975,1.0,179.5631906689,125.0926934359,12.5092693436,0.1591546089,1e-10,1e-10,1e-10,0.1591546089,0.1591546088,0.165,1.0,1e-10,1,0.4394540437,0.0537795366,1e-10,0.33333893
2022-01-04T17:00:00Z,177.53198,20.02759,1e-10,1e-10,3.65883,7.52908,1e-10,0.7013795,1.0,97.8016691527,66.6227420518,6.6622742052,0.1144301153,1e-10,1e-10,1e-10,0.1144301153,0.1144301152,0.165,1.0,1e-10,1,0.2184677556,0.0292917965,1e-10,0.17753198
2022-01-04T18:00:00Z,33.20423,18.42233,1e-10,1e-10,1.96804,9.52298,1e-10,0.6211165,1.0,18.7146993921,12.4606104788,1.2460610479,0.0536286472,1e-10,1e-10,1e-10,0.0536286472,0.0536286471,0.165,1.0,1e-10,1,0.0361846322,0.0056050901,1e-10,0.03320423
2022-01-04T19:00:00Z,1e-10,16.70572,1e-10,1e-10,1.17192,10.15256,1e-10,0.535286,1.0,1e-10,1e-10,1e-10,0.0251498939,1e-10,1e-10,1e-10,0.0251498939,0.0251498938,0.165,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
