human-urine-profile;human-feces-profile;household-grey-water-profile;drinking-water-demand;electricity-load-profile;timeindex
0.0408434650125122;0.0038074434796908;0.0019955099988015;0.0;19.7173;2022-01-01T00:00:00Z
0.0453762521183317;0.0044101730645057;0.0023248402443123;0.0;30.56695;2022-01-01T01:00:00Z
0.0495733938165365;0.0050134787965097;0.0025875953535433;0.0;33.133716666666665;2022-01-01T02:00:00Z
0.0532045058913669;0.005576839723569;0.0028180978914043;0.0;34.6501;2022-01-01T03:00:00Z
0.055990372380085;0.0059760768491258;0.0029693653358766;0.0;32.31705;2022-01-01T04:00:00Z
0.0577445022538484;0.0062535783482731;0.0031035682447201;0.0;35.00065;2022-01-01T05:00:00Z
0.058321029060351;0.0060966976832988;0.0031338573517394;0.0;60.03415;2022-01-01T06:00:00Z
0.0577469103844124;0.0061360205308707;0.0030839494146123;20.119;53.633833333333335;2022-01-01T07:00:00Z
0.055985265869488;0.0057015420398453;0.0029830264345729;5.119;68.3335;2022-01-01T08:00:00Z
0.053202053070436;0.0053861903928498;0.0027968491499809;0.1199999999999999;41.50076666666666;2022-01-01T09:00:00Z
0.0495791855284222;0.005033558035763;0.0025507240361016;0.0;66.00006666666667;2022-01-01T10:00:00Z
0.0453677844219401;0.0044390522224704;0.002342601728641;0.0;70.0;2022-01-01T11:00:00Z
0.040824789863082;0.0035715149912841;0.0020241882583;0.0;69.83415;2022-01-01T12:00:00Z
0.0363106056275648;0.0030255955529065;0.0017528679781938;0.0;47.00138333333334;2022-01-01T13:00:00Z
0.0320947589175063;0.0024758358745;0.0014780522274328;0.0;25.00175;2022-01-01T14:00:00Z
0.0284621064443282;0.001954347069219;0.0012583960612916;0.0;33.00161666666666;2022-01-01T15:00:00Z
0.0256619673754477;0.0014639037432482;0.0011191722869355;0.0;234.83435;2022-01-01T16:00:00Z
0.0239248223569615;0.0013327049113639;0.0009520001411668;0.0;50.33521666666666;2022-01-01T17:00:00Z
0.0233273625819854;0.0013056796918881;0.0009556317901534;0.0;84.81773333333332;2022-01-01T18:00:00Z
0.0239176017514951;0.0013302318200887;0.00101121888785;0.0;85.1006;2022-01-01T19:00:00Z
0.0256784542910861;0.0015240394142954;0.0010829310252314;0.0;37.00173333333333;2022-01-01T20:00:00Z
0.0284698495237115;0.0020899646332599;0.0012745499977613;0.0;26.3181;2022-01-01T21:00:00Z
0.0320774461563137;0.0027134796367992;0.0014976323537689;0.0;43.985716666666654;2022-01-01T22:00:00Z
0.036311145510623;0.0031188731918171;0.001753701870951;0.0;799.7181;2022-01-01T23:00:00Z
0.0408459555249851;0.0036090925966977;0.0020316067790768;0.0;21.5834;2022-01-02T00:00:00Z
0.0453624982226917;0.0045210288689825;0.0022774989536748;0.0;35.11685;2022-01-02T01:00:00Z
0.0495932320624762;0.0051718443498267;0.0025813378715591;0.0;32.316716666666665;2022-01-02T02:00:00Z
0.0531983443327119;0.0054864664071795;0.0027750960090793;0.0;34.18333333333334;2022-01-02T03:00:00Z
0.0559838334881491;0.00586511827815;0.0029751260446858;0.0;33.1335;2022-01-02T04:00:00Z
0.0577290093081588;0.0063299509329318;0.0030867174932459;0.0;31.9671;2022-01-02T05:00:00Z
0.0583327549579031;0.0064012965479654;0.0031419852304914;0.0;27.65108333333333;2022-01-02T06:00:00Z
0.0577368513160699;0.0063654125671866;0.0030927973411436;5.119;0.00105;2022-01-02T07:00:00Z
0.0559712429617913;0.0058148416826981;0.0029408523176495;0.1199999999999999;29.66751666666667;2022-01-02T08:00:00Z
0.0532138625881165;0.0055299611109618;0.0027884562461356;20.119;58.0002;2022-01-02T09:00:00Z
0.0495894891737097;0.0049662189231931;0.0026000187714304;0.0;70.0;2022-01-02T10:00:00Z
0.0453556298446736;0.0043348028429142;0.0023044044430813;0.0;70.00013333333334;2022-01-02T11:00:00Z
0.040829346648152;0.0038210819881398;0.002056093548458;0.0;66.83465;2022-01-02T12:00:00Z
0.0363010856994128;0.0030389574031061;0.0017631016774258;0.0;58.00203333333334;2022-01-02T13:00:00Z
0.03209029901541;0.002445709058876;0.0015102462665015;0.0;59.00201666666666;2022-01-02T14:00:00Z
0.0284518118541323;0.0018727568425788;0.0012651286808863;0.0;4.3359000000000005;2022-01-02T15:00:00Z
0.0256822208508707;0.0015800054160357;0.0010913478654095;0.0;179.66766666666666;2022-01-02T16:00:00Z
0.0239347621355658;0.0012302564809517;0.0009458292924478;0.0;503.3339;2022-01-02T17:00:00Z
0.0233247740919237;0.001088380557745;0.0009709451747441;0.0;86.91684999999998;2022-01-02T18:00:00Z
0.0239373474102787;0.0015438858363292;0.0009566687270514;0.0;89.36669999999998;2022-01-02T19:00:00Z
0.0257021152511571;0.0014680253604375;0.0011232038365049;0.0;79.88343333333333;2022-01-02T20:00:00Z
0.0284565610705786;0.0020446548369964;0.0012260756453962;0.0;36.91793333333334;2022-01-02T21:00:00Z
0.0320889814696014;0.0026183968318835;0.0015087576017666;0.0;344.75266666666664;2022-01-02T22:00:00Z
0.036312080903164;0.0030748770430254;0.0017500573680071;0.0;88.33578333333331;2022-01-02T23:00:00Z
0.040836006967046;0.0036233890333891;0.0020232778330715;0.0;30.10035;2022-01-03T00:00:00Z
0.0453655670088359;0.0043947009130792;0.0022705548589248;0.0;38.96683333333333;2022-01-03T01:00:00Z
0.0495891398773263;0.0051812205377666;0.0025685147947399;0.0;27.883866666666663;2022-01-03T02:00:00Z
0.0532089275118029;0.005476831445498;0.0028131153270542;0.0;30.80048333333333;2022-01-03T03:00:00Z
0.0559934773986122;0.0058784387397145;0.0029869552348087;0.0;34.41685;2022-01-03T04:00:00Z
0.0577319173434884;0.0060369818586999;0.0031043833916678;0.0;34.184533333333334;2022-01-03T05:00:00Z
0.0583490707777262;0.0063601254092353;0.0031341164217044;0.0;33.602133333333335;2022-01-03T06:00:00Z
0.0577288220730223;0.0061229775976892;0.0030771036579047;0.1199999999999999;47.167983333333325;2022-01-03T07:00:00Z
0.0559703894360273;0.0060644783532164;0.0029917870518647;5.119;68.3335;2022-01-03T08:00:00Z
0.0532033210635783;0.0053914153529802;0.0027912876195403;20.119;60.83425;2022-01-03T09:00:00Z
0.0495823090248912;0.0049002242299326;0.0025975760081244;0.0;62.0008;2022-01-03T10:00:00Z
0.0453692690108243;0.0041421358653148;0.0023481150964358;0.0;33.834199999999996;2022-01-03T11:00:00Z
0.0408221587286671;0.0037354948812043;0.0020166984939581;0.0;437.00055;2022-01-03T12:00:00Z
0.0363213767783515;0.0029774349241018;0.0017659499571237;0.0;26.668649999999996;2022-01-03T13:00:00Z
0.0320882697262426;0.0023277725153386;0.0015195949751292;0.0;10.001999999999997;2022-01-03T14:00:00Z
0.0284644710590741;0.0020048326075204;0.0012247605923443;0.0;44.33498333333334;2022-01-03T15:00:00Z
0.0256554296415582;0.0015318519361458;0.0011081188565619;0.0;98.00215;2022-01-03T16:00:00Z
0.0239394554040933;0.0013353331527994;0.0009820886026702;0.0;244.8352;2022-01-03T17:00:00Z
0.023321147461567;0.001145385821095;0.0009141284884292;0.0;78.6337;2022-01-03T18:00:00Z
0.023948475138189;0.0013988632337379;0.0009805282965877;0.0;96.86676666666665;2022-01-03T19:00:00Z
0.0256624685197737;0.0016856608513809;0.0011408668746887;0.0;95.55025;2022-01-03T20:00:00Z
0.0284490302845564;0.001996113678858;0.0012401826501895;0.0;78.26773333333334;2022-01-03T21:00:00Z
0.0320848633683664;0.0026899139189288;0.0014634349103692;0.0;87.88533333333332;2022-01-03T22:00:00Z
0.0363128938129246;0.0031202087413387;0.0017508880128264;0.0;402.60256666666663;2022-01-03T23:00:00Z
0.040832472411108;0.0035214448235818;0.0020485397069806;0.0;30.567566666666668;2022-01-04T00:00:00Z
0.0453478014671179;0.0042872405065756;0.0023321867607647;0.0;31.150616666666664;2022-01-04T01:00:00Z
0.0495737842139212;0.0051325510074024;0.0025966887440787;0.0;34.766683333333326;2022-01-04T02:00:00Z
0.0532156598121277;0.0055833686602783;0.0028073366994562;0.0;36.050066666666666;2022-01-04T03:00:00Z
0.0559885327663504;0.0058466697295493;0.0029495582707273;0.0;33.48355;2022-01-04T04:00:00Z
0.0577384953883093;0.0063101761183036;0.0030693117457775;0.0;37.45061666666666;2022-01-04T05:00:00Z
