electricity-load-profile;cooking-load-profile;service-water-demand-profile;drinking-water-demand;groundwater-recharge;precipitation-profile;ghi-profile;air-temperature-profile;wind-speed-profile;surface-roughness-profile;cf-aware-profile;inverter_mc_profile;diesel-generator_mc_profile;biomass-cogeneration_mc_profile;electrolyzer_mc_profile;fuel-cell_mc_profile;lpg_mc_profile;kerosene_mc_profile;biofuel_mc_profile;diesel_mc_profile;woody_biomass_mc_profile;grid_mc_profile;biogas_mc_profile;hydro-power_mc_profile;pv-panel_mc_profile;battery-storage_mc_profile;drinking-water-storage_mc_profile;service-water-storage_mc_profile;flush_toilet_mc_profile;latrine_mc_profile;dry_toilet_mc_profile;composting_toilet_mc_profile;open_field_mc_profile;septic_system_mc_profile;constructed_wetland_mc_profile;centralized_waste_water_treatment_plant_mc_profile;decentralized_waste_water_treatment_plant_mc_profile;water_reuse_system_mc_profile;groundwater_mc_profile;seawater_mc_profile;surface-water_mc_profile;precipitation_mc_profile;tap-water_mc_profile;truck-water_mc_profile;bottled-water_mc_profile;cartridge_filter_mc_profile;activated_carbon_filter_mc_profile;chlorination_mc_profile;microfiltration_mc_profile;ultrafiltration_mc_profile;nanofiltration_mc_profile;ceramic_filter_mc_profile;slow_sand_filter_mc_profile;uv_disinfection_mc_profile;adsorption_mc_profile;biofiltration_mc_profile;electrodialysis_mc_profile;ion_exchange_mc_profile;simple_oxidation_mc_profile;ozonation_mc_profile;biological_denitrification_mc_profile;photocatalysis_mc_profile;intake_structure_mc_profile;coarse_bar_screen_mc_profile;coagulation_flocculation_mc_profile;distillation_mc_profile;membrane_distillation_mc_profile;boiling_mc_profile;reverse_osmosis_mc_profile;fine_screen_mc_profile;grit_chamber_mc_profile;wind-turbine_mc_profile
electrical_appliances;cook;service_water;drinking_water;ground;tp;ghi;t_air;windspeed;fsr;cf_aware;inverter_mc;diesel-generator_mc;biomass-cogeneration_mc;electrolyzer_mc;fuel-cell_mc;lpg_mc;kerosene_mc;biofuel_mc;diesel_mc;woody_biomass_mc;grid_mc;biogas_mc;hydro-power_mc;pv-panel_mc;battery-storage_mc;drinking-water-storage_mc;service-water-storage_mc;flush_toilet_mc;latrine_mc;dry_toilet_mc;composting_toilet_mc;open_field_mc;septic_system_mc;constructed_wetland_mc;centralized_waste_water_treatment_plant_mc;decentralized_waste_water_treatment_plant_mc;water_reuse_system_mc;groundwater_mc;seawater_mc;surface-water_mc;precipitation_mc;tap-water_mc;truck-water_mc;bottled-water_mc;cartridge_filter_mc;activated_carbon_filter_mc;chlorination_mc;microfiltration_mc;ultrafiltration_mc;nanofiltration_mc;ceramic_filter_mc;slow_sand_filter_mc;uv_disinfection_mc;adsorption_mc;biofiltration_mc;electrodialysis_mc;ion_exchange_mc;simple_oxidation_mc;ozonation_mc;biological_denitrification_mc;photocatalysis_mc;intake_structure_mc;coarse_bar_screen_mc;coagulation_flocculation_mc;distillation_mc;membrane_distillation_mc;boiling_mc;reverse_osmosis_mc;fine_screen_mc;grit_chamber_mc;wind-turbine_mc
